Elapsed,Time,Pitch,Roll,Yaw,Latitude,Longitude,Altitude,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:Filtered Altitude,ECHO:Depth,ECHO:True Depth,ECHO:Temperature,ECHO:Pitch,ECHO:Roll
507866,12:35:19.446,-3.93,2.02,-19.47,56.12782648,9.95477971,5.87,1.68,ON,56.12780385,9.95476321,64.28,5.75,5.75,0.000,0.000,11.88,1.5,0.2
507967,12:35:19.546,-4.08,2.31,-19.47,56.12782798,9.95477861,5.86,1.72,ON,56.12780385,9.95476321,64.28,5.76,5.76,0.000,0.000,11.88,1.5,0.2
508069,12:35:19.648,-4.26,2.39,-19.44,56.12782935,9.95477750,5.86,1.76,ON,56.12780657,9.95476091,64.28,5.76,5.76,0.000,0.000,11.88,1.5,0.2
508167,12:35:19.746,-4.50,1.95,-19.42,56.12783081,9.95477632,5.86,1.79,ON,56.12780657,9.95476091,64.28,5.77,5.77,0.000,0.000,11.88,1.5,0.2
508266,12:35:19.845,-4.62,1.60,-19.35,56.12783226,9.95477521,5.86,1.84,ON,56.12780942,9.95475857,64.29,5.75,5.75,0.000,0.000,11.88,1.5,0.2
508367,12:35:19.946,-4.66,1.27,-19.32,56.12783386,9.95477407,5.86,1.87,ON,56.12780942,9.95475857,64.29,5.75,5.75,0.000,0.000,11.88,1.5,0.2
508466,12:35:20.045,-4.56,0.97,-19.28,56.12783541,9.95477296,5.86,1.90,ON,56.12781238,9.95475627,64.30,5.74,5.74,0.000,0.000,11.76,1.5,0.2
508568,12:35:20.147,-4.43,0.83,-19.24,56.12783702,9.95477178,5.86,1.93,ON,56.12781238,9.95475627,64.30,5.73,5.73,0.000,0.000,11.88,1.5,0.2
508668,12:35:20.247,-4.14,0.69,-19.17,56.12783858,9.95477064,5.86,1.95,ON,56.12781550,9.95475387,64.29,5.76,5.76,0.000,0.000,11.88,1.5,0.2
508767,12:35:20.346,-3.85,0.64,-19.10,56.12784024,9.95476941,5.83,1.95,ON,56.12781550,9.95475387,64.29,5.76,5.76,0.000,0.000,11.88,1.5,0.2
508866,12:35:20.445,-3.80,0.71,-19.05,56.12784175,9.95476818,5.83,1.95,ON,56.12781869,9.95475157,64.30,5.77,5.77,0.000,0.000,11.88,1.5,0.2
508966,12:35:20.545,-3.97,0.76,-18.99,56.12784336,9.95476705,5.83,1.95,ON,56.12781869,9.95475157,64.30,5.79,5.79,0.000,0.000,11.88,1.5,0.2
509069,12:35:20.648,-4.26,0.84,-18.93,56.12784491,9.95476595,5.83,1.96,ON,56.12782193,9.95474934,64.32,5.81,5.81,0.000,0.000,11.76,1.6,0.2
509167,12:35:20.746,-4.37,0.75,-18.89,56.12784660,9.95476473,5.82,1.97,ON,56.12782193,9.95474934,64.32,5.88,5.88,0.000,0.000,11.88,1.6,0.2
509266,12:35:20.845,-4.49,0.59,-18.89,56.12784815,9.95476349,5.82,1.98,ON,56.12782525,9.95474713,64.33,5.91,5.91,0.000,0.000,11.88,1.6,0.2
509367,12:35:20.946,-4.49,0.34,-18.90,56.12784988,9.95476238,5.80,2.00,ON,56.12782525,9.95474713,64.33,5.92,5.92,0.000,0.000,11.88,1.6,0.1
509466,12:35:21.045,-4.34,-0.16,-18.92,56.12785155,9.95476132,5.80,2.02,ON,56.12782858,9.95474497,64.34,5.94,5.94,0.000,0.000,11.88,1.6,0.1
509573,12:35:21.152,-4.26,-0.37,-18.99,56.12785335,9.95476020,5.80,2.05,ON,56.12782858,9.95474497,64.34,5.98,5.98,0.000,0.000,11.88,1.6,0.1
509666,12:35:21.245,-3.96,-0.32,-19.07,56.12785514,9.95475910,5.80,2.08,ON,56.12783201,9.95474278,64.35,5.98,5.98,0.000,0.000,11.88,1.7,0.1
509767,12:35:21.346,-3.59,-0.37,-19.17,56.12785695,9.95475787,5.80,2.10,ON,56.12783201,9.95474278,64.35,6.00,6.00,0.000,0.000,11.88,1.6,0.1
509866,12:35:21.445,-3.43,-0.08,-19.21,56.12785869,9.95475666,5.80,2.12,ON,56.12783553,9.95474048,64.38,6.00,6.00,0.000,0.000,11.76,1.7,0.1
509967,12:35:21.546,-3.14,0.41,-19.25,56.12786053,9.95475535,5.81,2.14,ON,56.12783553,9.95474048,64.38,6.00,6.00,0.000,0.000,11.88,1.7,0.1
510069,12:35:21.650,-2.79,0.88,-19.29,56.12786223,9.95475400,5.81,2.15,ON,56.12783916,9.95473806,64.41,6.16,6.16,0.000,0.000,11.88,1.7,0.1
510167,12:35:21.746,-2.32,1.18,-19.33,56.12786406,9.95475263,5.82,2.16,ON,56.12783916,9.95473806,64.41,6.23,6.23,0.000,0.000,11.88,1.7,0.1
510266,12:35:21.845,-1.97,1.34,-19.37,56.12786584,9.95475131,5.82,2.17,ON,56.12784282,9.95473558,64.44,6.30,6.30,0.000,0.000,11.88,1.7,0.1
510367,12:35:21.946,-1.48,1.34,-19.36,56.12786778,9.95474991,5.83,2.16,ON,56.12784282,9.95473558,64.44,6.34,6.34,0.000,0.000,11.88,1.7,0.1
510467,12:35:22.046,-0.65,1.27,-19.35,56.12786958,9.95474862,5.83,2.15,ON,56.12784647,9.95473299,64.46,6.40,6.40,0.000,0.000,11.88,1.8,0.1
510569,12:35:22.149,2.90,1.47,-19.28,56.12787147,9.95474746,5.86,2.10,ON,56.12784647,9.95473299,64.46,6.54,6.54,0.000,0.000,11.88,1.8,0.1
510666,12:35:22.245,7.28,1.52,-19.24,56.12787311,9.95474631,5.86,1.97,ON,56.12784988,9.95473058,64.48,6.57,6.57,0.000,0.000,11.88,1.8,0.1
510767,12:35:22.346,11.03,1.44,-19.23,56.12787469,9.95474517,5.87,1.77,ON,56.12784988,9.95473058,64.48,6.62,6.62,0.000,0.000,11.88,1.8,0.1
510866,12:35:22.445,13.32,1.23,-19.27,56.12787601,9.95474421,5.87,1.51,ON,56.12785283,9.95472853,64.50,6.67,6.67,0.000,0.000,11.88,1.8,0.1
510967,12:35:22.546,14.02,1.32,-19.27,56.12787720,9.95474338,5.88,1.21,ON,56.12785283,9.95472853,64.50,6.68,6.68,0.000,0.000,11.88,1.7,0.1
511069,12:35:22.648,13.28,1.42,-19.16,56.12787808,9.95474272,5.88,0.91,ON,56.12785513,9.95472693,64.53,6.81,6.81,0.000,0.000,11.88,1.8,0.1
511167,12:35:22.746,11.04,1.13,-19.13,56.12787876,9.95474219,5.89,0.64,ON,56.12785513,9.95472693,64.53,6.81,6.81,0.000,0.000,11.76,1.8,0.1
511267,12:35:22.846,7.97,0.85,-19.17,56.12787923,9.95474185,5.89,0.43,ON,56.12785656,9.95472590,64.55,6.87,6.87,0.000,0.000,11.88,1.7,0.1
511367,12:35:22.946,5.28,0.84,-19.16,56.12787969,9.95474179,5.89,0.28,ON,56.12785656,9.95472590,64.55,6.87,6.87,0.000,0.000,11.88,1.7,0.1
511466,12:35:23.045,3.17,0.81,-19.17,56.12787994,9.95474165,5.89,0.20,ON,56.12785737,9.95472527,64.56,6.87,6.87,0.000,0.000,11.88,1.7,0.1
511579,12:35:23.158,1.88,0.86,-19.15,56.12788015,9.95474152,5.91,0.17,ON,56.12785737,9.95472527,64.56,6.87,6.87,0.000,0.000,11.76,1.6,0.1
511666,12:35:23.245,1.31,1.03,-19.15,56.12788033,9.95474140,5.91,0.16,ON,56.12785782,9.95472494,64.58,7.02,7.02,0.000,0.000,11.88,1.6,0.1
511767,12:35:23.346,1.24,1.11,-19.12,56.12788047,9.95474127,5.93,0.16,ON,56.12785782,9.95472494,64.58,7.05,7.05,0.000,0.000,11.88,1.5,0.1
511867,12:35:23.446,1.54,1.26,-19.10,56.12788064,9.95474117,5.93,0.17,ON,56.12785815,9.95472480,64.60,7.04,7.04,0.000,0.000,11.76,1.5,0.1
511966,12:35:23.545,1.98,1.19,-19.10,56.12788082,9.95474111,5.95,0.17,ON,56.12785815,9.95472480,64.60,6.97,6.97,0.000,0.000,11.76,1.5,0.1
512068,12:35:23.647,2.21,0.99,-19.17,56.12788099,9.95474109,5.95,0.15,ON,56.12785847,9.95472480,64.62,6.91,6.91,0.000,0.000,11.88,1.5,0.2
512167,12:35:23.746,2.09,0.31,-19.18,56.12788116,9.95474111,5.97,0.13,ON,56.12785847,9.95472480,64.62,6.88,6.88,0.000,0.000,11.88,1.4,0.2
512266,12:35:23.845,1.41,-0.45,-19.20,56.12788137,9.95474115,5.97,0.11,ON,56.12785873,9.95472485,64.64,6.90,6.90,0.000,0.000,11.88,1.4,0.2
512366,12:35:23.945,0.68,-0.98,-19.18,56.12788147,9.95474130,5.99,0.08,ON,56.12785873,9.95472485,64.64,7.04,7.04,0.000,0.000,11.88,1.4,0.2
512466,12:35:24.045,-0.15,-0.94,-19.22,56.12788152,9.95474144,5.99,0.07,ON,56.12785886,9.95472507,64.65,7.09,7.09,0.000,0.000,11.76,1.4,0.2
512569,12:35:24.148,-0.68,-0.40,-19.33,56.12788150,9.95474158,5.99,0.08,ON,56.12785886,9.95472507,64.65,7.10,7.10,0.000,0.000,11.88,1.3,0.2
512666,12:35:24.245,-1.24,-0.04,-19.47,56.12788146,9.95474180,5.99,0.11,ON,56.12785887,9.95472527,64.66,7.09,7.09,0.000,0.000,11.88,1.4,0.3
512767,12:35:24.346,-1.76,0.13,-19.55,56.12788139,9.95474188,5.99,0.14,ON,56.12785887,9.95472527,64.66,5.76,5.76,0.000,0.000,11.76,1.3,0.3
512867,12:35:24.446,-2.38,0.15,-19.59,56.12788130,9.95474195,5.99,0.17,ON,56.12785875,9.95472544,64.66,1.77,1.77,0.000,0.000,11.88,1.3,0.3
512967,12:35:24.546,-3.07,0.29,-19.63,56.12788119,9.95474203,6.00,0.18,ON,56.12785875,9.95472544,64.66,1.77,1.77,0.000,0.000,11.88,1.3,0.3
513069,12:35:24.648,-3.67,0.49,-19.64,56.12788112,9.95474214,6.00,0.19,ON,56.12785847,9.95472559,64.67,7.07,7.07,0.000,0.000,11.66,1.3,0.3
513167,12:35:24.746,-4.09,0.67,-19.70,56.12788097,9.95474225,6.02,0.19,ON,56.12785847,9.95472559,64.67,7.07,7.07,0.000,0.000,11.76,1.4,0.3
513266,12:35:24.845,-4.21,0.78,-19.75,56.12788084,9.95474234,6.02,0.17,ON,56.12785818,9.95472570,64.68,7.07,7.07,0.000,0.000,11.88,1.4,0.3
513367,12:35:24.946,-4.28,0.77,-19.81,56.12788077,9.95474241,6.02,0.15,ON,56.12785818,9.95472570,64.68,7.09,7.09,0.000,0.000,11.76,1.4,0.3
513466,12:35:25.045,-4.19,0.81,-19.79,56.12788078,9.95474247,6.02,0.13,ON,56.12785789,9.95472572,64.69,7.09,7.09,0.000,0.000,11.88,1.4,0.3
513568,12:35:25.147,-3.94,0.90,-19.76,56.12788072,9.95474246,6.03,0.11,ON,56.12785789,9.95472572,64.69,1.78,1.78,0.000,0.000,11.76,1.4,0.3
513667,12:35:25.246,-3.64,1.00,-19.70,56.12788067,9.95474243,6.03,0.08,ON,56.12785766,9.95472572,64.69,1.78,1.78,0.000,0.000,11.88,1.4,0.3
513767,12:35:25.346,-3.36,1.02,-19.61,56.12788061,9.95474240,6.03,0.06,ON,56.12785766,9.95472572,64.69,1.78,1.78,0.000,0.000,11.76,1.4,0.2
513866,12:35:25.445,-3.13,0.98,-19.54,56.12788058,9.95474235,6.03,0.03,ON,56.12785750,9.95472566,64.70,1.77,1.77,0.000,0.000,11.76,1.4,0.2
513966,12:35:25.546,-2.77,0.80,-19.51,56.12788056,9.95474215,6.02,0.02,ON,56.12785750,9.95472566,64.70,1.77,1.77,0.000,0.000,11.76,1.4,0.2
514068,12:35:25.647,-2.37,0.51,-19.51,56.12788061,9.95474205,6.02,0.05,ON,56.12785750,9.95472557,64.70,1.78,1.78,0.000,0.000,11.88,1.4,0.2
514167,12:35:25.746,-1.96,0.21,-19.48,56.12788067,9.95474192,6.03,0.08,ON,56.12785750,9.95472557,64.70,1.78,1.78,0.000,0.000,11.76,1.4,0.2
514266,12:35:25.845,-1.55,0.28,-19.42,56.12788074,9.95474179,6.03,0.11,ON,56.12785758,9.95472537,64.71,1.78,1.78,0.000,0.000,11.66,1.4,0.2
514367,12:35:25.946,-1.05,0.54,-19.38,56.12788068,9.95474164,6.05,0.13,ON,56.12785758,9.95472537,64.71,1.78,1.78,0.000,0.000,11.76,1.4,0.2
514467,12:35:26.046,-0.54,0.81,-19.35,56.12788076,9.95474151,6.05,0.15,ON,56.12785778,9.95472510,64.71,1.78,1.78,0.000,0.000,11.76,1.4,0.2
514572,12:35:26.152,-0.21,0.99,-19.31,56.12788089,9.95474133,6.06,0.16,ON,56.12785778,9.95472510,64.71,7.00,7.00,0.000,0.000,11.76,1.4,0.2
514666,12:35:26.245,0.19,1.00,-19.25,56.12788102,9.95474117,6.06,0.16,ON,56.12785807,9.95472480,64.72,7.04,7.04,0.000,0.000,11.66,1.4,0.2
514767,12:35:26.346,0.46,0.90,-19.21,56.12788117,9.95474096,6.07,0.15,ON,56.12785807,9.95472480,64.72,7.05,7.05,0.000,0.000,11.88,1.4,0.2
514867,12:35:26.446,0.52,0.81,-19.22,56.12788130,9.95474085,6.07,0.14,ON,56.12785835,9.95472453,64.72,7.04,7.04,0.000,0.000,11.76,1.4,0.2
514967,12:35:26.546,0.42,0.66,-19.23,56.12788143,9.95474077,6.07,0.12,ON,56.12785835,9.95472453,64.72,7.03,7.03,0.000,0.000,11.66,1.4,0.2
515069,12:35:26.648,0.20,0.48,-19.25,56.12788153,9.95474070,6.07,0.10,ON,56.12785867,9.95472435,64.72,7.04,7.04,0.000,0.000,11.76,1.4,0.2
515167,12:35:26.746,0.09,0.38,-19.25,56.12788158,9.95474049,6.08,0.08,ON,56.12785867,9.95472435,64.72,7.00,7.00,0.000,0.000,11.66,1.4,0.2
515266,12:35:26.845,0.08,0.51,-19.27,56.12788163,9.95474042,6.08,0.05,ON,56.12785886,9.95472421,64.72,7.00,7.00,0.000,0.000,11.76,1.4,0.2
515367,12:35:26.946,-0.13,0.62,-19.36,56.12788166,9.95474037,6.08,0.02,ON,56.12785886,9.95472421,64.72,7.00,7.00,0.000,0.000,11.76,1.4,0.2
515466,12:35:27.045,-0.46,0.48,-19.47,56.12788167,9.95474034,6.08,0.02,ON,56.12785895,9.95472414,64.71,1.80,1.80,0.000,0.000,11.76,1.4,0.2
515569,12:35:27.148,-0.85,0.42,-19.51,56.12788167,9.95474034,6.08,0.04,ON,56.12785895,9.95472414,64.71,1.80,1.80,0.000,0.000,11.66,1.4,0.2
515667,12:35:27.246,-1.21,0.53,-19.53,56.12788171,9.95474032,6.08,0.07,ON,56.12785897,9.95472412,64.71,1.80,1.80,0.000,0.000,11.88,1.4,0.2
515767,12:35:27.347,-1.59,0.58,-19.53,56.12788165,9.95474032,6.08,0.09,ON,56.12785897,9.95472412,64.71,1.80,1.80,0.000,0.000,11.76,1.4,0.2
515866,12:35:27.445,-1.95,0.69,-19.53,56.12788157,9.95474033,6.08,0.11,ON,56.12785885,9.95472415,64.71,1.80,1.80,0.000,0.000,11.76,1.4,0.2
515967,12:35:27.546,-2.24,0.77,-19.53,56.12788146,9.95474036,6.08,0.12,ON,56.12785885,9.95472415,64.71,1.80,1.80,0.000,0.000,11.66,1.4,0.2
516068,12:35:27.647,-2.56,0.83,-19.53,56.12788140,9.95474031,6.08,0.12,ON,56.12785868,9.95472424,64.71,1.80,1.80,0.000,0.000,11.66,1.4,0.2
516167,12:35:27.746,-2.90,0.87,-19.56,56.12788129,9.95474033,6.07,0.12,ON,56.12785868,9.95472424,64.71,1.80,1.80,0.000,0.000,11.76,1.4,0.2
516266,12:35:27.845,-3.07,0.74,-19.55,56.12788120,9.95474036,6.07,0.11,ON,56.12785847,9.95472431,64.70,1.80,1.80,0.000,0.000,11.76,1.3,0.2
516367,12:35:27.946,-3.04,0.73,-19.55,56.12788111,9.95474039,6.06,0.10,ON,56.12785847,9.95472431,64.70,7.00,7.00,0.000,0.000,11.66,1.4,0.2
516466,12:35:28.045,-2.99,0.71,-19.54,56.12788106,9.95474035,6.06,0.08,ON,56.12785827,9.95472439,64.69,7.00,7.00,0.000,0.000,11.76,1.4,0.2
516569,12:35:28.148,-2.90,0.66,-19.51,56.12788099,9.95474035,6.05,0.06,ON,56.12785827,9.95472439,64.69,7.00,7.00,0.000,0.000,11.66,1.4,0.2
516666,12:35:28.245,-2.86,0.53,-19.51,56.12788093,9.95474035,6.05,0.05,ON,56.12785814,9.95472448,64.68,7.00,7.00,0.000,0.000,11.76,1.3,0.2
516767,12:35:28.346,-2.78,0.35,-19.50,56.12788089,9.95474032,6.05,0.03,ON,56.12785814,9.95472448,64.68,7.00,7.00,0.000,0.000,11.66,1.3,0.1
516867,12:35:28.446,-2.56,0.36,-19.45,56.12788077,9.95474024,6.05,0.01,ON,56.12785806,9.95472450,64.68,7.01,7.01,0.000,0.000,11.66,1.3,0.1
516967,12:35:28.546,-2.34,0.36,-19.41,56.12788072,9.95474024,6.03,0.02,ON,56.12785806,9.95472450,64.68,7.01,7.01,0.000,0.000,11.76,1.3,0.1
517068,12:35:28.647,-2.07,0.45,-19.38,56.12788070,9.95474023,6.03,0.04,ON,56.12785807,9.95472452,64.68,7.01,7.01,0.000,0.000,11.66,1.3,0.1
517167,12:35:28.746,-1.79,0.43,-19.33,56.12788074,9.95474020,6.03,0.05,ON,56.12785807,9.95472452,64.68,7.02,7.02,0.000,0.000,11.76,1.3,0.1
517266,12:35:28.845,-1.52,0.48,-19.31,56.12788079,9.95474017,6.03,0.07,ON,56.12785814,9.95472456,64.69,7.02,7.02,0.000,0.000,11.66,1.3,0.1
517367,12:35:28.946,-1.36,0.52,-19.31,56.12788089,9.95474015,6.03,0.08,ON,56.12785814,9.95472456,64.69,7.01,7.01,0.000,0.000,11.66,1.4,0.2
517466,12:35:29.045,-1.12,0.40,-19.32,56.12788096,9.95474014,6.03,0.09,ON,56.12785829,9.95472456,64.69,7.00,7.00,0.000,0.000,11.66,1.4,0.2
517569,12:35:29.148,-0.90,0.06,-19.33,56.12788104,9.95474015,6.03,0.08,ON,56.12785829,9.95472456,64.69,6.96,6.96,0.000,0.000,11.66,1.4,0.2
517666,12:35:29.245,-0.86,-0.23,-19.32,56.12788113,9.95474015,6.03,0.08,ON,56.12785844,9.95472458,64.69,6.94,6.94,0.000,0.000,11.66,1.4,0.2
517767,12:35:29.346,-0.90,-0.24,-19.34,56.12788128,9.95474019,6.04,0.06,ON,56.12785844,9.95472458,64.69,6.93,6.93,0.000,0.000,11.76,1.4,0.2
517866,12:35:29.445,-1.01,-0.14,-19.29,56.12788137,9.95474017,6.04,0.05,ON,56.12785857,9.95472461,64.71,6.93,6.93,0.000,0.000,11.66,1.4,0.2
517967,12:35:29.546,-1.19,0.11,-19.30,56.12788145,9.95474013,6.05,0.04,ON,56.12785857,9.95472461,64.71,6.92,6.92,0.000,0.000,11.66,1.5,0.2
518068,12:35:29.647,-1.39,0.24,-19.30,56.12788151,9.95474007,6.05,0.04,ON,56.12785870,9.95472457,64.71,6.92,6.92,0.000,0.000,11.66,1.5,0.3
518167,12:35:29.746,-1.40,0.47,-19.25,56.12788156,9.95473991,6.06,0.03,ON,56.12785870,9.95472457,64.71,1.83,1.83,0.000,0.000,11.66,1.5,0.2
518266,12:35:29.845,-1.47,0.59,-19.26,56.12788156,9.95473982,6.06,0.03,ON,56.12785878,9.95472446,64.72,1.83,1.83,0.000,0.000,11.76,1.5,0.3
518367,12:35:29.946,-1.60,0.67,-19.28,56.12788153,9.95473976,6.06,0.02,ON,56.12785878,9.95472446,64.72,1.83,1.83,0.000,0.000,11.66,1.5,0.3
518466,12:35:30.045,-1.61,0.62,-19.28,56.12788152,9.95473971,6.06,0.02,ON,56.12785878,9.95472440,64.71,1.83,1.83,0.000,0.000,11.66,1.5,0.3
518569,12:35:30.148,-1.71,0.41,-19.25,56.12788157,9.95473969,6.07,0.02,ON,56.12785878,9.95472440,64.71,1.82,1.82,0.000,0.000,11.66,1.5,0.3
518666,12:35:30.245,-1.86,0.45,-19.22,56.12788157,9.95473963,6.07,0.03,ON,56.12785877,9.95472433,64.71,1.82,1.82,0.000,0.000,11.66,1.4,0.3
518766,12:35:30.345,-2.01,0.51,-19.15,56.12788152,9.95473954,6.06,0.03,ON,56.12785877,9.95472433,64.71,1.82,1.82,0.000,0.000,11.66,1.4,0.2
518867,12:35:30.446,-2.16,0.65,-19.10,56.12788149,9.95473946,6.06,0.03,ON,56.12785871,9.95472423,64.71,1.82,1.82,0.000,0.000,11.66,1.4,0.2
518967,12:35:30.546,-2.13,0.79,-19.12,56.12788149,9.95473942,6.06,0.02,ON,56.12785871,9.95472423,64.71,1.82,1.82,0.000,0.000,11.66,1.4,0.2
519068,12:35:30.647,-1.92,0.83,-19.21,56.12788149,9.95473932,6.06,0.02,ON,56.12785870,9.95472420,64.71,6.70,6.70,0.000,0.000,11.66,1.4,0.2
519167,12:35:30.746,-2.05,0.92,-19.31,56.12788144,9.95473925,6.06,0.01,ON,56.12785870,9.95472420,64.71,6.70,6.70,0.000,0.000,11.66,1.4,0.2
519267,12:35:30.846,-2.07,0.78,-19.43,56.12788141,9.95473918,6.06,0.01,ON,56.12785867,9.95472418,64.70,6.70,6.70,0.000,0.000,11.66,1.4,0.2
519367,12:35:30.946,-1.71,0.78,-19.46,56.12788142,9.95473913,6.05,0.02,ON,56.12785867,9.95472418,64.70,6.70,6.70,0.000,0.000,11.66,1.4,0.2
519466,12:35:31.045,-1.53,0.94,-19.48,56.12788140,9.95473905,6.05,0.03,ON,56.12785865,9.95472412,64.69,6.70,6.70,0.000,0.000,11.66,1.4,0.2
519572,12:35:31.151,-1.43,1.12,-19.52,56.12788140,9.95473898,6.04,0.04,ON,56.12785865,9.95472412,64.69,6.69,6.69,0.000,0.000,11.66,1.4,0.2
519666,12:35:31.245,-1.27,1.22,-19.55,56.12788141,9.95473891,6.04,0.05,ON,56.12785868,9.95472407,64.69,6.69,6.69,0.000,0.000,11.66,1.4,0.2
519767,12:35:31.346,-1.11,1.21,-19.52,56.12788145,9.95473884,6.04,0.05,ON,56.12785868,9.95472407,64.69,6.72,6.72,0.000,0.000,11.66,1.3,0.2
519866,12:35:31.445,-1.28,1.13,-19.41,56.12788149,9.95473879,6.04,0.06,ON,56.12785875,9.95472394,64.69,6.75,6.75,0.000,0.000,11.66,1.3,0.2
519967,12:35:31.546,-1.96,1.11,-19.26,56.12788154,9.95473874,6.03,0.07,ON,56.12785875,9.95472394,64.69,6.77,6.77,0.000,0.000,11.66,1.3,0.2
520067,12:35:31.646,-3.11,1.15,-19.15,56.12788161,9.95473869,6.03,0.09,ON,56.12785888,9.95472389,64.69,6.77,6.77,0.000,0.000,11.76,1.3,0.2
520167,12:35:31.746,-4.39,1.15,-19.12,56.12788170,9.95473866,6.03,0.14,ON,56.12785888,9.95472389,64.69,6.77,6.77,0.000,0.000,11.66,1.4,0.2
520266,12:35:31.845,-5.42,0.81,-19.17,56.12788189,9.95473867,6.03,0.21,ON,56.12785913,9.95472381,64.69,6.77,6.77,0.000,0.000,11.66,1.4,0.2
520367,12:35:31.946,-6.10,0.49,-19.26,56.12788215,9.95473862,6.03,0.30,ON,56.12785913,9.95472381,64.69,6.77,6.77,0.000,0.000,11.66,1.4,0.2
520466,12:35:32.045,-6.56,0.16,-19.34,56.12788246,9.95473851,6.03,0.39,ON,56.12785962,9.95472368,64.70,7.27,7.27,0.000,0.000,11.66,1.4,0.2
520568,12:35:32.147,-6.60,0.07,-19.40,56.12788286,9.95473833,6.04,0.49,ON,56.12785962,9.95472368,64.70,7.22,7.22,0.000,0.000,11.66,1.4,0.2
520667,12:35:32.246,-6.60,0.19,-19.39,56.12788332,9.95473811,6.04,0.58,ON,56.12786041,9.95472338,64.70,7.17,7.17,0.000,0.000,11.66,1.4,0.2
520767,12:35:32.346,-6.79,0.33,-19.42,56.12788394,9.95473790,6.04,0.66,ON,56.12786041,9.95472338,64.70,7.14,7.14,0.000,0.000,11.66,1.4,0.2
520867,12:35:32.446,-7.16,0.25,-19.44,56.12788454,9.95473760,6.04,0.73,ON,56.12786147,9.95472282,64.69,7.09,7.09,0.000,0.000,11.66,1.4,0.2
520967,12:35:32.546,-7.41,0.17,-19.44,56.12788521,9.95473720,6.03,0.81,ON,56.12786147,9.95472282,64.69,7.05,7.05,0.000,0.000,11.66,1.4,0.2
521068,12:35:32.647,-7.72,0.27,-19.45,56.12788590,9.95473678,6.03,0.88,ON,56.12786277,9.95472205,64.67,7.02,7.02,0.000,0.000,11.66,1.4,0.2
521167,12:35:32.746,-7.95,0.24,-19.48,56.12788670,9.95473623,5.99,0.94,ON,56.12786277,9.95472205,64.67,7.03,7.03,0.000,0.000,11.66,1.5,0.2
521266,12:35:32.845,-8.00,0.33,-19.47,56.12788751,9.95473569,5.99,1.02,ON,56.12786430,9.95472114,64.63,7.03,7.03,0.000,0.000,11.66,1.5,0.2
521367,12:35:32.946,-7.94,0.47,-19.42,56.12788843,9.95473509,5.92,1.08,ON,56.12786430,9.95472114,64.63,1.76,1.76,0.000,0.000,11.66,1.5,0.2
521467,12:35:33.046,-7.86,0.39,-19.31,56.12788934,9.95473448,5.92,1.15,ON,56.12786605,9.95471991,64.55,1.76,1.76,0.000,0.000,11.66,1.5,0.2
521568,12:35:33.147,-7.59,0.14,-19.21,56.12789023,9.95473377,5.83,1.22,ON,56.12786605,9.95471991,64.55,4.39,4.39,0.000,0.000,11.56,1.5,0.2
521667,12:35:33.246,-7.20,-0.32,-19.16,56.12789121,9.95473305,5.83,1.29,ON,56.12786798,9.95471854,64.47,7.03,7.03,0.000,0.000,11.66,1.5,0.2
521767,12:35:33.346,-6.58,-1.17,-19.18,56.12789233,9.95473228,5.75,1.35,ON,56.12786798,9.95471854,64.47,6.99,6.99,0.000,0.000,11.66,1.5,0.2
521866,12:35:33.445,-5.87,-2.17,-19.30,56.12789345,9.95473148,5.75,1.41,ON,56.12787013,9.95471699,64.39,7.00,7.00,0.000,0.000,11.66,1.5,0.1
521967,12:35:33.546,-5.11,-3.03,-19.49,56.12789487,9.95473070,5.64,1.46,ON,56.12787013,9.95471699,64.39,7.00,7.00,0.000,0.000,11.66,1.5,0.1
522068,12:35:33.647,-4.36,-3.65,-19.69,56.12789606,9.95472970,5.64,1.50,ON,56.12787239,9.95471501,64.31,6.98,6.98,0.000,0.000,11.66,1.5,0.1
522167,12:35:33.745,-3.60,-4.12,-19.99,56.12789728,9.95472847,5.54,1.54,ON,56.12787239,9.95471501,64.31,6.92,6.92,0.000,0.000,11.66,1.6,0.1
522266,12:35:33.845,-3.16,-4.43,-20.38,56.12789842,9.95472719,5.54,1.58,ON,56.12787468,9.95471258,64.22,6.89,6.89,0.000,0.000,11.66,1.6,0.1
522367,12:35:33.946,-2.67,-4.64,-21.02,56.12789955,9.95472574,5.46,1.61,ON,56.12787468,9.95471258,64.22,6.86,6.86,0.000,0.000,11.66,1.6,0.1
522466,12:35:34.045,-2.15,-4.63,-21.81,56.12790056,9.95472419,5.46,1.64,ON,56.12787695,9.95470967,64.15,6.82,6.82,0.000,0.000,11.66,1.6,0.1
522568,12:35:34.147,-1.90,-4.53,-22.60,56.12790167,9.95472240,5.38,1.68,ON,56.12787695,9.95470967,64.15,6.80,6.80,0.000,0.000,11.66,1.6,0.1
522666,12:35:34.245,-1.79,-4.52,-23.39,56.12790270,9.95472059,5.38,1.70,ON,56.12787913,9.95470619,64.07,6.78,6.78,0.000,0.000,11.66,1.6,0.1
522766,12:35:34.345,-1.76,-4.55,-24.19,56.12790376,9.95471856,5.31,1.74,ON,56.12787913,9.95470619,64.07,6.77,6.77,0.000,0.000,11.66,1.6,0.1
